original,found_address,lat,lon,url,classification2,incident_type2,location,date2
"Columbia, Minnesota","Columbia County, WI",43.471882,-89.330472,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626285181/Judge__Federal_suit_should_be_tossed_in_fatal_police_shooting_-_StarTribune.com.pdf?1626285181,News article,Disorderly Conduct,Columbia,08/17/2013
"North High School, Minnesota","High St, Park Rapids, MN 56470",46.92576,-95.061237,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615987734/2020Adams_North_football_coach_Adams_leaving_Mpls._police_to_direct_security_for_Twins.pdf?1615987734,News article,Other,North High School,10/8/2020
"""41st Avenue and Lyndale"", Minnesota","N 41st Ave and N Lyndale Ave, Minneapolis, MN 55412",45.029393,-93.288076,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1635789799/MPD_Officer_Brian_Cummings_Charged_in_Collision_That_Killed_Leneal_Frazier.pdf?1635789799,News article,Excessive Force,"""41st Avenue and Lyndale""",07/06/2021
"""North Minneapolis"", Minnesota","Nord Rd, Minneapolis, MN 55437",44.821415,-93.343872,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614283406/2015%28Griffin%29_Minneapolis_cop_under_investigation_by_federal_authorities_-_StarTribune.com.pdf?1614283406,News article,Excessive Force,"""North Minneapolis""",02/25/2021
"""North Minneapolis"", Minnesota","Nord Rd, Minneapolis, MN 55437",44.821415,-93.343872,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615066857/2020Sterzinger_Suit__Fired_Mpls._cop_singled_out_for_age__Japanese_heritage_-_StarTribune.com.pdf?1615066857,News article,Discrimination,"""North Minneapolis""",02/25/2020
"""North Minneapolis"", Minnesota","Nord Rd, Minneapolis, MN 55437",44.821415,-93.343872,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614709827/Peterson_In_Minneapolis__costs_of_police_misconduct_add_up___MPR_News.pdf?1614709827,News article,Excessive Force,"""North Minneapolis""",11/02/2009
"East Seventh Street, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616254939/2019_Jury_finds_St._Paul_officer_Palkowitsch_guilty.pdf?1616254939,News article,Excessive Force,East Seventh Street,11/26/2019
"The location of the incident is:

""900 block of St. Anthony Avenue in the city's Summit-University neighborhood"", Minnesota","Blake Ave, Albert Lea, MN 56007",43.661899,-93.328815,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615680108/2018_Prosecutors__St._Paul_cops_justified_in_killing_man_in_August___MPR_News.pdf?1615680108,News article,Excessive Force,"The location of the incident is:

""900 block of St. Anthony Avenue in the city's Summit-University neighborhood""",08/05/2018
"38th & Nobile in Robbinsdale, Minnesota","38th Ave N and Noble Ave N, Minneapolis, MN 55422",45.024119,-93.338914,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617893102/Protest__Police_violence_is_%E2%80%98adding_pain_to_our_communities%E2%80%99_%E2%80%94_Justice_Squad.pdf?1617893102,News article,Excessive Force,38th & Nobile in Robbinsdale,4/8/2021
"""350 S Fifth Street Minneapolis, MN 55415"", Minnesota","350 S 5th St, Minneapolis, MN 55415",44.976646,-93.265898,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638398018/13-30497_Schumer_Part_1.pdf?1638398018,News article,Lack of Standard Operating Procedure (SOP),"""350 S Fifth Street Minneapolis, MN 55415""",03/22/2009
"37th Ave N/Fremont Ave N 
3200 block of Emerson Ave N, Minnesota","37th Ave S, Saint Cloud, MN 56301",45.55196,-94.20337,https://assets.nationbuilder.com/cuapb/pages/1608/attachments/original/1753998780/21-03020_Ricky_Plunkett.pdf?1753998780,News article,Lack of Standard Operating Procedure (SOP),"37th Ave N/Fremont Ave N 
3200 block of Emerson Ave N",03/11/2021
"The Summit-University neighborhood in St. Paul, Minnesota","Summit Ridge Dr, Saint Paul, MN 55127",45.086413,-93.064385,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615679865/2018_WJHughes_Family_of_man_shot_and_killed_by_St._Paul_police_demand_bodycam_footage.pdf?1615679865,News article,Excessive Force,The Summit-University neighborhood in St. Paul,08/07/2018
"1029 Bar, Minnesota","Barry, MN 56210",45.559291,-96.558886,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625772321/Minneapolis_City_Council_OKs__1_million_police_brutality_settlement.pdf?1625772321,News article,Excessive Force,1029 Bar,December 2020
"Champlin American Legion, Minnesota","Champlin, MN 55316",45.176914,-93.397481,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638332027/13-31443_Novak_Part_6.pdf?1638332027,News article,Disorderly Conduct,Champlin American Legion,10/27/2012
"Sycamore Street in St. Paul's North End neighborhood, Minnesota","E Sycamore St, Saint Paul, MN 55117",44.964772,-93.098808,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626646663/Timothy_Bohn_.pdf?1626646663,News article,Excessive Force,Sycamore Street in St. Paul's North End neighborhood,03/30/2015
"""Interstate 94 in Rogers""
""I-35W in Minneapolis""
""Brooklyn Park home of House DFL Leader Melissa Hortman"" 
""Hennepin County District Court"", Minnesota","Leader, MN 56462",46.528575,-94.655011,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1754274562/Travon_Mattson_Arrest.pdf?1754274562,News article,Impersonating a Police Officer,"""Interstate 94 in Rogers""
""I-35W in Minneapolis""
""Brooklyn Park home of House DFL Leader Melissa Hortman"" 
""Hennepin County District Court""",08/23/2024
"""Minneapolis Police Department"", Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615993310/Mpls._will_settle_with_K-9_officer_who_complained_of_harassment_by_supervisor_-_StarTribune.com.pdf?1615993310,News article,Discrimination,"""Minneapolis Police Department""",12/17/2019
"""Minneapolis Police Department"", Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615987486/2008Roberts_Minneapolis_cop_indicted_on_corruption_charges.pdf?1615987486,News article,Corruption,"""Minneapolis Police Department""",07/14/2008
"""Minneapolis Police Department"", Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618168204/Cop_Gets__585K_After_Colleagues_Snooped_on_Her_DMV_Data___WIRED.pdf?1618168204,News article,Verbal Abuse,"""Minneapolis Police Department""",04/11/2021
"""Minneapolis Police Department"", Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617895196/USCOURTS-mnd-0_14-cv-01467-0.pdf?1617895196,News article,Excessive Force,"""Minneapolis Police Department""",05/10/2013
"3000 block of Knox Avenue N., Minnesota","Lake Ave N, Albany, MN 56307",45.633172,-94.568783,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670303949/Mars_Mother_of_teen_killed_by_police_in_2004_sues_Minneapolis.pdf?1670303949,News article,Excessive Force,3000 block of Knox Avenue N.,10/23/2004
"""10th Street near the Mar-Ten parking garage exit"", Minnesota","N 10th St, Olivia, MN 56277",44.779245,-94.991056,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638339531/13-30245_Ritschel_Part_6.pdf?1638339531,News article,Excessive Force,"""10th Street near the Mar-Ten parking garage exit""",06/09/2010
"32628 River Vista LN St. CLoud, MN 56303, Minnesota","32628 River Vista Ln, Saint Cloud, MN 56303",45.595225,-94.187158,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669353584/MCRO_73-CR-19-190_Sentencing_Order_2020-04-28_20221124231811.pdf?1669353584,News article,Excessive Force,"32628 River Vista LN St. CLoud, MN 56303",04/27/2020
"""MPD Traffic Unit roll call room"", Minnesota","Ramey, MN 56329",45.835244,-93.937759,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638338298/13-30680_Reuben_Part_3.pdf?1638338298,News article,Disorderly Conduct,"""MPD Traffic Unit roll call room""",03/23/2011
"""Police headquarters"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618022054/Marcus_Benner_.pdf?1618022054,News article,Lack of Standard Operating Procedure (SOP),"""Police headquarters""",11/17/2020
"300 block of East Cook Avenue, Minnesota","Bullock Rd, Cook, MN 55723",47.7768,-93.203955,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616262921/2017_Donahue_St._Paul_man_sues_police_after_detainment.pdf?1616262921,News article,Excessive Force,300 block of East Cook Avenue,"October 17, 2017"
"Edgerton, MN 56128, Minnesota","Edgerton, MN 56128",43.930332,-96.149676,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670220226/Kreun_Criminal_Conviction_Register_of_Action.pdf?1670220226,News article,Lack of Standard Operating Procedure (SOP),"Edgerton, MN 56128",04/19/2012
"21st and Fremont North, Minnesota","Fremont, MN 55979",43.913852,-91.899043,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638037219/13-30687_Bennett_Part_2.pdf?1638037219,News article,Excessive Force,21st and Fremont North,10/29/2010
"""North Minneapolis"", Minnesota","Nord Rd, Minneapolis, MN 55437",44.821415,-93.343872,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614283406/2015%28Griffin%29_Minneapolis_cop_under_investigation_by_federal_authorities_-_StarTribune.com.pdf?1614283406,News article,Excessive Force,"""North Minneapolis""",02/25/2021
"""North Minneapolis"", Minnesota","Nord Rd, Minneapolis, MN 55437",44.821415,-93.343872,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615066857/2020Sterzinger_Suit__Fired_Mpls._cop_singled_out_for_age__Japanese_heritage_-_StarTribune.com.pdf?1615066857,News article,Discrimination,"""North Minneapolis""",02/25/2020
"""North Minneapolis"", Minnesota","Nord Rd, Minneapolis, MN 55437",44.821415,-93.343872,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614709827/Peterson_In_Minneapolis__costs_of_police_misconduct_add_up___MPR_News.pdf?1614709827,News article,Excessive Force,"""North Minneapolis""",11/02/2009
"""Arnellia's bar on University Avenue"", Minnesota","Byron, MN 55920",43.988227,-92.599372,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617976069/Cornelius_Benner_.pdf?1617976069,News article,Excessive Force,"""Arnellia's bar on University Avenue""",02/24/2004
"Dive bar in Maplewood, MN, Minnesota","Maplewood, MN 55109",45.014551,-93.025535,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638381902/10-01_Dinh_Part_4.pdf?1638381902,News article,Excessive Force,"Dive bar in Maplewood, MN",01/08/2010
"Prior Lake, MN 55372, Minnesota","Prior Lake, MN 55372",44.682763,-93.464428,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670604031/Nielsen_Robert_Assault_Felony_Conviction_Register_of_Actions.pdf?1670604031,News article,Excessive Force,"Prior Lake, MN 55372",09/26/2006
"University Avenue in St. Paul, Minnesota","University Ave, Saint Paul, MN 55104",44.955659,-93.171447,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617328492/Honored_St._Paul_cop_shoots_naked_unarmed_man.pdf?1617328492,News article,Excessive Force,University Avenue in St. Paul,12/28/2020
"""4th precinct police department Christmas tree"", Minnesota","4th St, Saint Charles, MN 55972",43.974081,-92.06074,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618022669/Mark_Bohnsack_.pdf?1618022669,News article,Discrimination,"""4th precinct police department Christmas tree""",3/20/2021
"""Dinh home"" 
""1212263 CASE STATEMENTS Statement of 13.43 - Personnel Data"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638381935/10-01_Dinh_Part_3.pdf?1638381935,News article,Disorderly Conduct,"""Dinh home"" 
""1212263 CASE STATEMENTS Statement of 13.43 - Personnel Data""","01/08/2010 
02/11/2010
12/31/2009"
"""Maple Grove"", Minnesota","Maple Grove, MN 55369",45.127446,-93.445399,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616272721/A_model_of_persistence__Minneapolis_police_veteran_Eddie_Frizell_to_take_over_Metro_Transit_force_-_StarTribune.com.pdf?1616272721,News article,Other,"""Maple Grove""",03/17/2021
"Stillwater, MN 55082, Minnesota","Stillwater, MN 55082",45.061416,-92.84736,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669435828/Knippenberg_82-CR-07-1566_Register_of_Actions.pdf?1669435828,News article,Excessive Force,"Stillwater, MN 55082",08/21/2008
"""the downtown beat"", Minnesota","Boyd, MN 56218",44.84857,-95.90309,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616268830/2019_New_St._Paul_police_union_president_takes_over.pdf?1616268830,News article,Other,"""the downtown beat""",01/09/2019
"Andover home, Minnesota","Andover, MN 55304",45.237661,-93.272428,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614610533/Abdulkadir_MPD_rehires_officer_fired_over_domestic_assault_charge_-_StarTribune.com.pdf?1614610533,News article,Excessive Force,Andover home,05/18/2012
"Andover home, Minnesota","Andover, MN 55304",45.237661,-93.272428,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614610239/Abdulkadir_Minneapolis_cop_accused_of_attacking_his_wife_%E2%80%93_Twin_Cities.pdf?1614610239,News article,Excessive Force,Andover home,01/21/2011
"Normandale Frontage Rd near 77th St, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615068699/2019Labathe_No_charges_against_Richfield_or_Edina_Police_in_fatal_shooting___Hennepin_County.pdf?1615068699,News article,Excessive Force,Normandale Frontage Rd near 77th St,09/07/2023
"""Violent Offenders Task Force (VOTF)"", Minnesota","Farris, MN 56633",47.37662,-94.702769,https://assets.nationbuilder.com/cuapb/pages/270/attachments/original/1671337104/michael_keefe_may_15_2015.pdf?1671337104,News article,Discrimination,"""Violent Offenders Task Force (VOTF)""",06/26/2021
"""Highway 41"" 
""City Square Park"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626360925/Joseph_Carlson_-_Chaska_police_officers_named_in_lawsuit.pdf?1626360925,News article,Excessive Force,"""Highway 41"" 
""City Square Park""",04/24/2021
"The Loop Bar, Minnesota","Barry, MN 56210",45.559291,-96.558886,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638131589/13-31136_Griffin_Part_3.pdf?1638131589,News article,Disorderly Conduct,The Loop Bar,11-5-11
"The Loop Bar, Minnesota","Barry, MN 56210",45.559291,-96.558886,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638131583/13-31136_Griffin_Part_2.pdf?1638131583,News article,Excessive Force,The Loop Bar,
"1616 44th Ave N, Minnesota","4th St NE N, Avon, MN 56310",45.61254,-94.44629,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638083168/13-31428_Dahlquist_Part_1.pdf?1638083168,News article,Excessive Force,1616 44th Ave N,10/09/2012
"""350 South Fifth Street, City Hall"", Minnesota","350 5th St, Hawley, MN 56549",46.881283,-96.315193,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638402817/13-16208_Sworski_Part_2.pdf?1638402817,News article,Lack of Standard Operating Procedure (SOP),"""350 South Fifth Street, City Hall""","01/2013 
06/10/2013
07/08/2013"
"""4201 Fremont Ave N Minneapolis"", Minnesota","4201 Fremont Ave N, Minneapolis, MN 55412",45.031534,-93.295753,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625858031/Jamar_Clark_Analysis_Fact_Sheet_3.pdf?1625858031,News article,Lack of Standard Operating Procedure (SOP),"""4201 Fremont Ave N Minneapolis""",11/15/2015
"""South Minneapolis business"", Minnesota","South St, Minneapolis, MN 55433",45.190272,-93.368512,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615830405/2015_3_prostitution_cases_dismissed_over_behavior_by_Minneapolis_officers.pdf?1615830405,News article,Sexual misconduct,"""South Minneapolis business""",08/19/2015
"""Uptown apartment"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617643520/Police_learn_lessons_after_shooting_of_mentally_ill_woman_10_years_ago___MPR_News.pdf?1617643520,News article,Excessive Force,"""Uptown apartment""",06/12/2000
"MN Correctional Facility - St. Cloud, Minnesota","Saint Cloud, MN 56301",45.519196,-94.330619,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670604028/Nielsen_Robert_Controlled_Substance_Felony_Conviction_Register_of_Actions.pdf?1670604028,News article,Other,MN Correctional Facility - St. Cloud,02/16/2007
"MN Correctional Facility - St. Cloud, Minnesota","Saint Cloud, MN 56301",45.519196,-94.330619,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670569746/Mindrup_Conviction_Register_of_Actions.pdf?1670569746,News article,Sexual misconduct,MN Correctional Facility - St. Cloud,08/31/2013
"3200 W. Lake St., Minnesota","W Lake St, Chisholm, MN 55719",47.488918,-92.879175,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626626433/Man_shot_by_Minneapolis_police_in_theft_is_charged_%E2%80%93_Twin_Cities.pdf?1626626433,News article,Excessive Force,3200 W. Lake St.,12/07/2009
"""2nd Avenue"", Minnesota","Ttt Rd, Eden Valley, MN 55329",45.357782,-94.607244,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626128545/richard_walker_FBI_to_review_video_of_Mpls_arrest__beating___MPR_News.pdf?1626128545,News article,Excessive Force,"""2nd Avenue""",02/19/2009
"3215 Fremont Ave N MPLS MN, Minnesota","Fremont St N, Duluth, MN 55807",46.726151,-92.178104,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638004987/13-30551_Bartholomew_and_Robinson_Pt_2.pdf?1638004987,News article,Excessive Force,3215 Fremont Ave N MPLS MN,01/18/2011
"Nicollet Avenue, Minnesota","Nicollet, MN 56074",44.273214,-94.188233,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616269808/2016_Twin_Cities_Police_Unions__Teachers%E2%80%99_Involvement_In_Castile_Protest_%E2%80%98Blatant_Disrespect%E2%80%99.pdf?1616269808,News article,Disorderly Conduct,Nicollet Avenue,07/20/2016
"""Tanner's Station"" 
""The patio area, with the exclusion of the ""smoking station"" and the area immediately surrounding the smoking station."" 
""The patio gate on the west side of the patio.""
""The sidewalk northbound out of view.""
""The sidewalk and does two jumping jacks before turning and walking northbound on the sidewalk, eventually out of camera view.""
""Tanner's Station""
""The patio gate going northbound on the sidewalk."", Minnesota",Not Found,,,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638081650/13-31240_Clifford_Part_12.pdf?1638081650,News article,Excessive Force,"""Tanner's Station"" 
""The patio area, with the exclusion of the ""smoking station"" and the area immediately surrounding the smoking station."" 
""The patio gate on the west side of the patio.""
""The sidewalk northbound out of view.""
""The sidewalk and does two jumping jacks before turning and walking northbound on the sidewalk, eventually out of camera view.""
""Tanner's Station""
""The patio gate going northbound on the sidewalk.""",06/16/2012
"""Cedar-Riverside"" 
""Minneapolis City Hall"", Minnesota","Cedar Ln, Minneapolis, MN 55416",44.957863,-93.328274,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614613669/Abdullahi_Minneapolis_police's_Somali_outreach_gets_national_attention_-_StarTribune.com.pdf?1614613669,News article,Other,"""Cedar-Riverside"" 
""Minneapolis City Hall""",03/01/2021
"Lake Road and Indiana Street North, Minnesota","Luc Rd, Ely, MN 55731",47.925138,-91.763757,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615518957/%E2%80%98It%E2%80%99s_Torture%E2%80%99__Man_Says_Mpls._Cops_Beat_Him_For_No_Reason_%E2%80%93_WCCO___CBS_Minnesota.pdf?1615518957,News article,Excessive Force,Lake Road and Indiana Street North,11/20/2012
"""Minneapolis Police station""
""Cup Foods"" 
""Minneapolis"", Minnesota","Minneapolis Ave S, Minneapolis, MN 55406",44.960074,-93.223877,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626394291/Creighton__Scott_%28Retired%29.pdf?1626394291,News article,Excessive Force,"""Minneapolis Police station""
""Cup Foods"" 
""Minneapolis""",04/24/2021
"City Hall, Minnesota","Hawley, MN 56549",46.977738,-96.409155,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638398722/13-30842_Spencer.pdf?1638398722,News article,Disorderly Conduct,City Hall,6/5/2011
"""Fourth Precinct"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617987804/Donald_Banham_3.pdf?1617987804,News article,Discrimination,"""Fourth Precinct""",07/06/2011
"Mar Ten Parking Ramp, located at the corner of Tenth Street and Marquette Avenue in downtown Minneapolis., Minnesota","Marquette Ave and S 10th St, Minneapolis, MN 55403",44.973398,-93.273311,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638339550/13-30245_Ritschel_Part_1.pdf?1638339550,News article,Disorderly Conduct,"Mar Ten Parking Ramp, located at the corner of Tenth Street and Marquette Avenue in downtown Minneapolis.",06/09/2010
"""4th Precinct police station in north Minneapolis"", Minnesota","N 4th Ct, Minneapolis, MN 55430",45.044868,-93.286362,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625856737/Mpls._police__Internal_probe_clears_cops_in_Jamar_Clark_shooting___MPR_News.pdf?1625856737,News article,Excessive Force,"""4th Precinct police station in north Minneapolis""",11/15/2015
"""4th Precinct police station"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614608272/Kroll_Controversy_follows_Mpls._police_union_president_-_StarTribune.com.pdf?1614608272,News article,Excessive Force,"""4th Precinct police station""",3/1/2021
"The Loop Bar, Minnesota","Barry, MN 56210",45.559291,-96.558886,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638131589/13-31136_Griffin_Part_3.pdf?1638131589,News article,Disorderly Conduct,The Loop Bar,11-5-11
"The Loop Bar, Minnesota","Barry, MN 56210",45.559291,-96.558886,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638131583/13-31136_Griffin_Part_2.pdf?1638131583,News article,Excessive Force,The Loop Bar,
"""Roseville home"", Minnesota","Roseville, MN 55113",45.006077,-93.156611,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616253943/2008_Arnold_St._Paul_cop%E2%80%99s_loaded_gun_stolen_from_his_car.pdf?1616253943,News article,Lack of Standard Operating Procedure (SOP),"""Roseville home""",07/17/2012
"""Fourth Police Precinct"" 
""North Side precinct's lobby"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617289573/Aaron_Biard_.pdf?1617289573,News article,Discrimination,"""Fourth Police Precinct"" 
""North Side precinct's lobby""",12/4/2018
"""Mar-Ten parking garage on 10th street near Marquette Avenue"", Minnesota","Avon, MN 56310",45.599386,-94.436477,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638339535/13-30245_Ritschel_Part_7.pdf?1638339535,News article,Excessive Force,"""Mar-Ten parking garage on 10th street near Marquette Avenue""",06/09/2010
"HWY 61 and Innovation Rd. S., Cottage Grove, MN, Minnesota","US-10, Cottage Grove, MN 55016",44.797639,-92.898056,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638329826/13-17432_McTaggart_Part_1.pdf?1638329826,News article,Lack of Standard Operating Procedure (SOP),"HWY 61 and Innovation Rd. S., Cottage Grove, MN",07/27/2013
"""Minneapolis Police Department"", Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615993310/Mpls._will_settle_with_K-9_officer_who_complained_of_harassment_by_supervisor_-_StarTribune.com.pdf?1615993310,News article,Discrimination,"""Minneapolis Police Department""",12/17/2019
"""Minneapolis Police Department"", Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615987486/2008Roberts_Minneapolis_cop_indicted_on_corruption_charges.pdf?1615987486,News article,Corruption,"""Minneapolis Police Department""",07/14/2008
"""Minneapolis Police Department"", Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618168204/Cop_Gets__585K_After_Colleagues_Snooped_on_Her_DMV_Data___WIRED.pdf?1618168204,News article,Verbal Abuse,"""Minneapolis Police Department""",04/11/2021
"""Minneapolis Police Department"", Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617895196/USCOURTS-mnd-0_14-cv-01467-0.pdf?1617895196,News article,Excessive Force,"""Minneapolis Police Department""",05/10/2013
"""27th Street and Bryant Avenue S."", Minnesota","27th St S, Saint Cloud, MN 56301",45.528985,-94.185385,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1599978179/Lucas_Peterson_Article.pdf?1599978179,News article,Excessive Force,"""27th Street and Bryant Avenue S.""",07/01/2013
"Cloquet, MN 55720, Minnesota","Cloquet, MN 55720",46.72417,-92.46389,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670226644/Lindberg_Conviction_Register_of_Actions.pdf?1670226644,News article,Excessive Force,"Cloquet, MN 55720",08/01/2011
"350 S 5th St, Rm 112, Minnesota","350 S 5th St, Princeton, MN 55371",45.564163,-93.578192,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638148320/14-05557_Klimmek_Part_1.pdf?1638148320,News article,Verbal Abuse,"350 S 5th St, Rm 112",03/11/2014
"MPD Range, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638402824/13-16208_Sworski_Part_1.pdf?1638402824,News article,Lack of Standard Operating Procedure (SOP),MPD Range,06/10/2013
"""Near his home in Kasson"" 
""Roosters Too! Bar and Grill on 3rd Street"", Minnesota","Barry, MN 56210",45.559291,-96.558886,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618010608/Julio_Baez.pdf?1618010608,News article,Sexual misconduct,"""Near his home in Kasson"" 
""Roosters Too! Bar and Grill on 3rd Street""",
